date,product with quantity,price
10-03-2015,Colgate Toothbrush - Super Shine Medium 1 Nos.,Rs.20.00
10-03-2015,Colgate Toothbrush - Super Shine Soft 1 Nos.,Rs.20.00
10-03-2015,Colgate Toothbrush - Zig Zag Anti Germ Soft 1 Nos.,Rs.28.00
10-03-2015,Colgate Toothbrush - Zig Zag Medium 1 Nos.,Rs.30.00
10-03-2015,Colgate Toothbrush - Zig Zag Medium 2 Nos.,Rs.37.00
10-03-2015,Colgate Toothpaste - Active Salt 200g,Rs.86.00
10-03-2015,Colgate Toothpaste - Active Salt Healthy White 200g,Rs.86.00
10-03-2015,Colgate Toothpaste - Anti Tooth Decay Herbal 200g,Rs.85.00
10-03-2015,Colgate Toothpaste - Barbie - Strawberry Flavour 80g,Rs.74.00
10-03-2015,Colgate Toothpaste - Cibaca 175g,Rs.42.00
10-03-2015,Colgate Toothpaste - Kids Spider Man Anti Tooth Decay 80g,Rs.74.00
10-03-2015,Colgate Toothpaste - Max Fresh Cooling Crystals Blue Gel-Icy Blast Mint 150g,Rs.85.00
10-03-2015,Colgate Toothpaste - Max Fresh Cooling Crystals Blue Gel-Peppermint Ice 150g,Rs.84.00
10-03-2015,Colgate Toothpaste - Max Fresh Cooling Crystals Green Gel-Citur Blast 150g,Rs.84.00
10-03-2015,Colgate Toothpaste - Max Fresh Cooling Crystals Red Gel-Spicy Fresh 150g,Rs.84.00
10-03-2015,Colgate Toothpaste - Sensitive Anti Tooth Decay Original 80g,Rs.100.00
10-03-2015,Colgate Toothpaste - Sensitive Pro Relief Anti Cavity 80g,Rs.99.00
10-03-2015,Colgate Toothpaste - Strong teeth 200g,Rs.78.00
10-03-2015,Colgate Toothpaste - Total Advance Health 140g,Rs.96.00
10-03-2015,Colgate Toothpaste - Total Advance Health 280g,Rs.171.00
10-03-2015,Colgate Toothpaste - Visible White 100g,Rs.85.00
10-03-2015,Dabur Babool Paste 90g,Rs.26.00
10-03-2015,Dabur Babool Paste 1+1 Offer 190g,Rs.72.00
10-03-2015,Dabur Babool Paste Neem 90g,Rs.26.00
10-03-2015,Dabur Chayawansakti (New) 500g,Rs.130.00
10-03-2015,Dabur Chyawanprash 250g,Rs.84.00
10-03-2015,Dabur Chyawanprash - Sugar Free 500g,Rs.168.00
10-03-2015,Dabur Chywanprash 2 Kgs.,Rs.460.00
10-03-2015,Dabur Chywanprash - Mango 250g,Rs.80.00
10-03-2015,Dabur Chywanprash - Mixed 500g,Rs.140.00
10-03-2015,Dabur Chywanprash - Orange 250g,Rs.80.00
