date,product with quantity,price
11-03-2015,Sree Gold Orid Dal (500g),54.00
11-03-2015,Tapovana Organic Urad Dal (500g),80.00
11-03-2015,Tata I - Shakti Urad Dal Whole (500g),55.00
11-03-2015,Tata I - Shakti Urad Dal Whole (1Kg),109.00
11-03-2015,Udhaiyam Orid Dal (500g),53.00
11-03-2015,Udhaiyam Orid Dal (1Kg),108.00
11-03-2015,Pro Nature Organic Besan (Gram Flour) (500g),61.00
11-03-2015,Sakthi Bengal Gram Flour (500g),52.50
11-03-2015,SVS Bengal Gram Flour (200g),21.60
11-03-2015,SVS Bengal Gram Flour (500g),64.00
11-03-2015,Anil Roasted Rava (1Kg),50.00
11-03-2015,Anil Roasted Rava (500g),25.00
11-03-2015,Anil Samba Broken Wheat Rava (500g),56.00
11-03-2015,Annai Samba Wheat Rava (500g),56.00
11-03-2015,Naga Samba Broken Wheat Rava (500g),69.00
11-03-2015,Naga Sooj/ Rava Classic (1Kg),49.00
11-03-2015,Naga Sooji/ Rava Classic (500g),26.50
11-03-2015,Pro Nature Organic Rava/ Sooji (500g),32.00
11-03-2015,Anil Maida (1Kg),44.00
11-03-2015,Anil Maida (500g),21.50
11-03-2015,Naga Maida (1Kg),45.50
11-03-2015,Naga Maida (500g),23.00
11-03-2015,Pro Nature Organic Beaten Rice (250g),25.00
11-03-2015,Aashirvaad Superior MP Atta (5Kg),209.00
11-03-2015,Aashirvaad Select Sharbati Atta (1Kg),49.00
11-03-2015,Aashirvaad Superior Mp Atta (500g),22.00
11-03-2015,Aashirvaad Atta With Multigrains (1Kg),50.00
11-03-2015,Aashirvaad Superior Mp Atta (1kg),44.00
11-03-2015,Annapurna Farm Fresh Atta (1Kg),42.00
11-03-2015,Annapurna Farm Fresh Atta (500g),21.00
11-03-2015,Manna Dia Atta (1Kg),53.00
11-03-2015,Naga Chakki Atta (500g),21.50
11-03-2015,Pillsbury Chakki Fresh Atta (2Kg),86.00
11-03-2015,Pillsbury Chakki Fresh Atta (1Kg),44.00
11-03-2015,Pro Nature Organic Atta Wheat Flour (1Kg),48.00
11-03-2015,Pro Nature Organic Atta Wheat Flour (5kg),234.00
11-03-2015,Bajra/ Cumbu (500g),29.00
11-03-2015,Laxmi Organic Foxtail Millet/ Thenai (500g) ,54.00
11-03-2015,White Corn (500g),31.00
11-03-2015,Bajra/ Cumbu (250g),16.00
11-03-2015,Foxtail Millet/ Thenai (250g),25.00
11-03-2015,Wheat Whole 1Kg,39.00
11-03-2015,Wheat Whole 500g,19.00
11-03-2015,White Corn (250g),16.00
11-03-2015,Anil Rice Flour (500g),23.00
11-03-2015,Anil String Hopper Flour (500g),29.00
11-03-2015,Rice Flour (500g),26.00
11-03-2015,SVS Processed Raw Rice Flour (500g),58.00
11-03-2015,SVS Raw Rice Flour (500g),47.00
11-03-2015,SVS Red Puttu Flour (500),53.00
11-03-2015,SVS White Puttu Flour (500g),49.00
11-03-2015,Red Rice (500g),29.00
11-03-2015,Red Rice (250g),15.00
11-03-2015,Utchitam Finest Thinai Rice (500g),78.00
11-03-2015,Best Fine Indian Rice Special (1Kg),152.00
11-03-2015,Charminar Basmati Rice (1Kg),116.00
11-03-2015,Double Deer Tibar Basmati Rice (1Kg),112.00
11-03-2015,Double Deer Dubar Basmati Rice (1Kg),114.00
11-03-2015,Double Deer Dehraduni  Basmati Rice (1Kg),203.00
11-03-2015,Double Deer Zeera Samba Rice (1Kg),118.75
11-03-2015,Lal Qilla Basmati Rice (1Kg),161.00
11-03-2015,Double Deer Long Grain Premium Basmati Rice (1Kg),89.00
11-03-2015,India Gate Basmathi Rice Classic (5Kg),895.00
11-03-2015,India Gate Basmathi Rice Classic (1Kg),196.00
11-03-2015,India Gate Long Grain Premium Parmal Rice (1kg),71.00
11-03-2015,Pro Nature Organic Basmati Rice (1Kg),216.00
11-03-2015,Radikal Basmati Rice Arctic Pink (1Kg),87.00
11-03-2015,Aachi Dia Rice (1kg),107.00
11-03-2015,Ponni Boiled Rice (10Kg),503.00
11-03-2015,Ponni Boiled Rice (1Kg),53.00
11-03-2015,Ponni Boiled Rice (25Kg),1300.00
11-03-2015,Tapovana Organic Tumkur Ponni Boiled Rice (1Kg)						,63.00
11-03-2015,Tapovana Organic Tumkur Ponni Boiled Rice (5Kg),313.00
11-03-2015,Idly Rice (10Kg),340.00
11-03-2015,Idly Rice (1Kg),34.00
11-03-2015,Tapovana Organic Idly Rice (1Kg),53.00
11-03-2015,Tapovana Organic Idly Rice (5Kg),255.00
