date,product with quantity,price
11-03-2015,Britannia Maska Rusk (200g),28.50
11-03-2015,Britannia Milk Bikis (150g),17.25
11-03-2015,Britannia Milk Bikis (200g),20.90
11-03-2015,Britannia Milk Bikis (300g),30.40
11-03-2015,Britannia Milk Bikis (85g) ,9.50
11-03-2015,Britannia Milky Sandwich Cream Bikis (100g),19.00
11-03-2015,Britannia Milky Sandwich Cream Bikis (200g),38.00
11-03-2015,Britannia Nice Time (150g),19.00
11-03-2015,Britannia Nice Time (73g),9.50
11-03-2015,Britannia Nutri Choice Cracker Classic Lite (300g),42.75
11-03-2015,Britannia Nutri Choice Cracker Simply Lite (100g),14.25
11-03-2015,Britannia Nutri Choice Digestive Biscuits (100g),19.00
11-03-2015,Britannia Nutri Choice Digestive Biscuits (250g),47.50
11-03-2015,Britannia Premium Bake Rusk (200g),25.65
11-03-2015,Britannia Premium Bake Rusk (72g),9.50
11-03-2015,Britannia Pure Magic Choco Crme (100g),19.00
11-03-2015,Britannia Pure Magic Vanilla Crme (100g),19.00
11-03-2015,Britannia Tiger Brita (150g),17.10
11-03-2015,Britannia Tiger Crunch Choco (40g),4.75
11-03-2015,Britannia Time Pass Simply Salted Biscuit (79g),9.50
11-03-2015,Britannia Treat Orange Cream Biscuit (64g),9.50
11-03-2015,Britannia Treat Pineapple Cream Biscuit (64g),9.50
11-03-2015,Britannia Maska Rusk (58g),9.50
11-03-2015,Elite Milk Rusk (180g),23.75
11-03-2015,Haldirams Rusk (65g),10.00
11-03-2015,Horlicks Biscuits Plain (110g),9.50
11-03-2015,Horlicks Biscuits Plain (150g),19.00
11-03-2015,Horlicks Nutribic Digestive Biscuit (100g),20.90
11-03-2015,Ooty Varikki (150g) Box,36.00
11-03-2015,Oreo Choco Cream (60g),14.25
11-03-2015,Oreo Original Chocolatey Sandwich Biscuits (150g),33.25
11-03-2015,Orion Choco Pie Original 12 Packets (372g),133.00
11-03-2015,Orion Choco Pie original 6 Packs,71.25
11-03-2015,Parle Cheeslings Classic (150g),38.00
11-03-2015,Parle Gold Star Cashew Butter (75g),9.50
11-03-2015,Parle Gold Star Chocolate Chips (75g),19.00
11-03-2015,Parle Golden Arcs Apple (75g),23.75
11-03-2015,Parle Golden Arcs Bluberry (75g),23.75
11-03-2015,Parle Golden Arcs Choco (75g),23.75
11-03-2015,Parle Golden Arcs Strawberry (75g),23.75
11-03-2015,Parle Hide & Seek (120g),23.75
11-03-2015,Parle Hide & Seek Black Bourbon Vanilla (100g),23.75
11-03-2015,Parle Hide & Seek Fabi Chocolate (100g),19.00
11-03-2015,Parle Hide & Seek Fabi Orange (100g),19.00
11-03-2015,Parle Hide & Seek Fabi Strawberry (100g),19.00
11-03-2015,Parle Hide & Seek Fabi Vanilla (100g),19.00
11-03-2015,Parle Hide and Seek (200g),38.00
11-03-2015,Parle Hide and Seek Black Bourbon Choco (100g),23.75
11-03-2015,Parle Marie (250g),23.75
11-03-2015,Parle Milano (75g),23.75
11-03-2015,Parle Milk Shakti (103.86g),9.50
11-03-2015,Parle Milk Shakti (200g),19.00
11-03-2015,Parle New Improved Digestive Marie Biscuits (250g),23.75
11-03-2015,Parle Sixer Salted (200g),42.75
11-03-2015,PMA Stick Rusk (100g),24.00
11-03-2015,Sunfeast Bounce Choco Twist (50g),4.75
11-03-2015,Sunfeast Bounce Elachi Delight Cream Biscuits (50g),4.75
11-03-2015,Sunfeast Dark Fantacy Choco Cream (100g),23.75
11-03-2015,Sunfeast Dark Fantacy Choco Fills (75g),28.50
11-03-2015,Sunfeast Dark Fantacy Choco Meltz (120g),57.00
11-03-2015,Sunfeast Dark Fantacy Coffee Fills (75g),28.50
11-03-2015,Sunfeast Dark Fantacy Vanilla Cream (100g),23.75
11-03-2015,Sunfeast Dark Fantasy Choco Meltz (50g),23.75
11-03-2015,Sunfeast Dark Fantasy Coffee Fills Luxura (150g),57.00
11-03-2015,Sunfeast Dream Cream Butterscotch Zing (60g),9.50
11-03-2015,Sunfeast Dream Cream Choco Vanilla (120g),19.00
11-03-2015,Sunfeast Dream Cream Choco Vanilla (60g),9.50
11-03-2015,Sunfeast Dream Cream Strawberry Vanilla (60g),9.50
11-03-2015,Sunfeast Farmlite Oats & Almonds (150g),47.50
11-03-2015,Sunfeast Farmlite Oats & Almonds (75g),23.75
11-03-2015,Sunfeast Farmlite Oats & Raisins (150g),47.50
11-03-2015,Sunfeast Farmlite Oats & Raisins (75g),23.75
11-03-2015,Sunfeast Marie Light oats (120g),14.25
11-03-2015,Sunfeast Marie Light Orange (120g),14.25
11-03-2015,Sunfeast Marie Light Original (100g),9.50
11-03-2015,Sunfeast Marie Light Original (120g),14.25
11-03-2015,Sunfeast Marie Light Original (200g),19.00
11-03-2015,Sunfeast Milky Magic Wheat & Milk Biscuits (120g),9.50
11-03-2015,Sunfeast Moms Magic Cashew & Almond (100g),14.25
11-03-2015,Sunfeast Moms Magic Cashew & Almond (200g),28.50
11-03-2015,Sunfeast Nice (150g),19.00
11-03-2015,Sunfeast Snacky Chilli Twist Crackers (64g),9.50
11-03-2015,Sunfeast Snacky Salted Masti Cracker (64g),9.50
11-03-2015,Sunfeast Sweet & Salt Biscuits (80g) ,9.50
11-03-2015,Sunfeast Bounce Elaichi Delight Creme Biscuits (100g),9.50
11-03-2015,Savorit Macaroni Pasta Penne (150g),20.00
11-03-2015,Maggi Pazzta Cheese Macaroni (70g),22.00
11-03-2015,Maggi Pazzta Masala Penne (65g),22.00
11-03-2015,Maggi Pazzta Mushroom Penne (64g),22.00
11-03-2015,Maggi Pazzta Tomato Twist (64g),22.00
11-03-2015,MTR Elbow Macaroni (170g),18.00
11-03-2015,San Remo Bowties (500g),106.00
11-03-2015,San Remo Elbows (500g),106.00
11-03-2015,San Remo Fusillini (500g),106.00
11-03-2015,San Remo Penne (500g),106.00
11-03-2015,San Remo Spaghetti Drum Wheat (500g),107.00
11-03-2015,San Remo Spirals Drum Wheat (500g),106.00
11-03-2015,San Remo Trivelle (500g),106.00
11-03-2015,San Remo Zita Penne (500g),106.00
11-03-2015,Sunfeast Pasta Treat The Original Instant Pasta Masala (70g),19.00
11-03-2015,Anil Noodles (140g),19.00
11-03-2015,Chings Veg Hakka Noodles (150g),24.00
11-03-2015,Horlicks Foodles Multi Grain (80g),19.00
11-03-2015,Horlicks Foodles Multi Grian (320g),68.00
11-03-2015,Horlicks Foodles Regular Masala (320g),49.00
11-03-2015,Horlicks Foodles Regular Masala (80g),12.00
11-03-2015,Knorr Soupy Noodles Mast Masala (280g),47.00
11-03-2015,Knorr Soupy Noodles Mast Masala (70g),11.00
11-03-2015,Maggi Xtra Delicious Chicken (284g),56.00
11-03-2015,Maggi Meri Masala 2 Minute Noodles (70g),11.00
11-03-2015,Maggi Meri Masala 2 Minutes Noodles  (280g),44.00
11-03-2015,Maggi Meri Masala 2 Minutes Noodles (420g),64.00
11-03-2015,Maggi Meri Masala 2 Minutes Noodles (560g),79.00
11-03-2015,Maggi Meri Masala Hangrooo (105g),14.00
11-03-2015,Maggi Xtra Delicious Chicken (142g),29.00
11-03-2015,Maggi Meri Masala Noodles (140g),22.00
11-03-2015,Maggi Meri Masala Hangrooo (420g),58.00
11-03-2015,Maggi Xtra Delicious Chicken (71g),15.00
11-03-2015,Sunfeast Yippee Noodles Classic Masala (280g),39.00
11-03-2015,Sunfeast Yippee Noodles Classic Masala (70g),9.00
11-03-2015,Sunfeast Yippee Noodles Magic Masala (280g),39.00
11-03-2015,Sunfeast Yippee Noodles Magic Masala (70g),9.00
11-03-2015,Sunfeast Yippee Noodles Magic Masala (35g),5.00
11-03-2015,Gaia Crunchy Musesli Diet (400g),175.50
11-03-2015,Kelloggs Corn Flakes Real Mango (300g),113.00
11-03-2015,Kelloggs Honey Loops (125g),51.00
11-03-2015,Kelloggs Honey Loops (300g),111.00
11-03-2015,Kelloggs Special K (290g),110.00
11-03-2015,Kelloggs Special K (435g) ,161.00
11-03-2015,Kelloggs All Bran Wheat Flakes (160g),62.00
11-03-2015,Kelloggs Corn Flakes Original (100g),35.00
11-03-2015,Kelloggs Corn Flakes Real Almond & Honey (130g),63.00
11-03-2015,Kelloggs Corn Flakes Real Honey (125g),49.00
11-03-2015,Kelloggs Corn Flakes Real Honey (300g),122.00
11-03-2015,Kelloggs Corn Flakes Real Strawberry (100g),42.00
11-03-2015,Kelloggs Special K (140g),57.00
11-03-2015,Kelloggs All Bran Wheat Flakes (425g),152.00
11-03-2015,Kelloggs Corn Flakes Original (250g),89.00
11-03-2015,Kelloggs Corn Flakes Original (475g),151.00
11-03-2015,Kelloggs Corn Flakes Real Almond & Honey (300g),150.00
11-03-2015,Kelloggs Corn Flakes Real Banana (300g),117.00
11-03-2015,Kelloggs Corn Flakes Real Strawberry (275g),114.00
11-03-2015,Kelloggs Chocos (125g),52.00
11-03-2015,Kelloggs Chocos Duet Chocolaty Vanilla Flavoured (125g),52.00
11-03-2015,Kelloggs Chocos (250g),104.00
11-03-2015,Kelloggs Chocos (27g),10.00
11-03-2015,Kelloggs Chocos (375g),139.00
11-03-2015,Kelloggs Chocos (700g),242.00
11-03-2015,Kelloggs Chocos Duet Chocolaty Vanilla Flavoured (375g),150.00
11-03-2015,Kelloggs Chocos Smacks (390g),145.00
11-03-2015,Gaia Crunchy Muesli  Fruit & Nut (400g),179.10
11-03-2015,Gaia Crunchy Muesli Nutty Delight (400g),179.10
11-03-2015,Gaia Crunchy Muesli Real Fruit (400g),189.00
11-03-2015,Gaia Crunchy Muesli Soya (400g),179.10
11-03-2015,Gaia Crunchy Musesli Diet (400g),175.50
11-03-2015,Kelloggs Extra Muesli Fruit & Nut (275g),131.00
11-03-2015,Kelloggs Extra Muesli Fruit Magic (550g),255.00
11-03-2015,Kelloggs Extra Muesli Fruits & Nuts (550g),255.00
